endTime,artistName,trackName,msPlayed
2023-07-24 15:10,Asha Bhosle,Rangeela Re,1927
2023-07-24 15:10,Mano,Muqabala Muqabala,68448
2023-07-24 15:10,Lata Mangeshkar,Mere Khwabon Mein,716
2023-07-24 15:10,Alka Yagnik,Akhiyaan Milaoon Kabhi,1359
2023-07-24 15:11,Guru Randhawa,"Patola (From ""Blackmail"")",4566
2023-07-24 15:11,Sukhbir,Oh Ho Ho Ho (Remix),1658
2023-07-24 15:11,Sukhbir,Oh Ho Ho Ho (Remix),1018
2023-07-24 15:11,Amit Trivedi,Gal Mitthi Mitthi,25088
2023-07-24 15:11,Kamaal Khan,O O Jaane Jaana,1330
2023-07-24 15:11,Kamaal Khan,O O Jaane Jaana,843
2023-07-24 15:11,Pritam,Khwab Dekhe Sexy Lady,15997
2023-07-24 15:12,Yo Yo Honey Singh,"Dil Chori (From ""Sonu Ke Titu Ki Sweety"")",23
2023-07-24 15:12,Udit Narayan,Sona Kitna Sona Hai,843
2023-07-24 15:12,Lucky Ali,Ek Pal Ka Jeena,583
2023-07-24 15:12,Pritam,Mauja Hi Mauja,653
2023-07-24 15:12,Badshah,"Abhi Toh Party Shuru Hui Hai (From ""Khoobsurat"")",46
2023-07-24 15:12,Aneela Mirza,Say Na Say Na,690
2023-07-24 15:12,Wajid,Soni De Nakhre,20611
2023-07-24 15:13,Remo Fernandes,"Ek Ho Gaye Hum Aur Tum - From ""Bombay""",0
2023-07-24 15:13,Abhijeet,Chunnari Chunnari,0
2023-07-24 15:13,Anand Raj Anand,Ucha Lamba Kad,23
2023-07-24 15:13,Lumber,Kangna Tera Ni,494
2023-07-24 15:13,Yo Yo Honey Singh,Lungi Dance,23
2023-07-24 15:13,Badshah,"Sheher Ki Ladki (From ""Khandaani Shafakhana"")",0
2023-07-24 15:13,Chandana Dixit,Husn Hai Suhana,640
2023-07-24 15:13,Tanishk Bagchi,"Tip Tip (From ""Sooryavanshi"")",97
2023-07-24 15:13,Lucky Ali,Ek Pal Ka Jeena,837
2023-07-24 15:13,Aneela Mirza,Say Na Say Na,52658
2023-07-24 15:13,Abhijeet,Ole Ole,0
2023-07-24 15:13,Meet Bros Anjjan,Baby Doll,196
2023-07-24 15:13,Sukhwinder Singh,Taal Se Taal - Western Version,23
2023-07-24 15:13,Pritam,Character Dheela,775
2023-07-24 15:14,Sadhana Sargam,Saat Samundar Paar Happy,41501
2023-07-24 22:36,Kanye West,Can't Tell Me Nothing,271600
2023-07-24 22:36,Karan Aujla,52 Bars,3931
2023-07-24 22:36,AP Dhillon,Summer High,827
2023-07-24 22:38,Bhalwaan,Sift,96417
2023-07-25 11:09,Bohemia,Same Beef,290360
2023-07-25 11:10,Sidhu Moose Wala,Outlaw,58547
2023-07-25 11:10,Supreme Sidhu,Cali,3517
2023-07-25 11:13,The PropheC,To The Stars,191829
2023-07-25 11:13,AP Dhillon,Brown Munde,23852
2023-07-25 11:13,Sidhu Moose Wala,The Last Ride,3965
2023-07-25 11:14,The PropheC,Vibe,35230
2023-07-25 11:14,Tanishk Bagchi,"Kudiyee Ni Teri (From ""Selfiee"")",8909
2023-07-25 11:14,Tanishk Bagchi,"Kudiyee Ni Teri (From ""Selfiee"")",1983
2023-07-25 11:14,Deep Jandu,Bombay to Punjab,822
2023-07-25 11:16,Deep Jandu,Bombay to Punjab,133971
2023-07-25 11:16,AP Dhillon,Insane,932
2023-07-25 11:17,The PropheC,Tu Hi Ah,4543
2023-07-25 11:17,Karan Aujla,Don't Look,15885
2023-07-25 11:20,Sidhu Moose Wala,Sohne Lagde,206767
2023-07-25 11:23,Bohemia,Ek Tera Pyar,195499
2023-07-25 11:23,Avvy Sra,White Brown Black,4365
2023-07-25 11:23,Pav Dharia,Funk,13441
2023-07-25 11:24,Gurinder Gill,Faraar,6003
2023-07-25 11:27,Deep Jandu,Pagol,4250
2023-07-25 11:27,DIVINE,Chorni,23093
2023-07-25 11:27,Karan Aujla,Gangsta,0
2023-07-25 11:27,Karan Aujla,52 Bars,175098
2023-07-25 11:30,A.R. Rahman,"Kabhi Kabhi Aditi (From ""Jaane Tu... Ya Jaane Na"")",191291
2023-07-25 11:32,Shankar-Ehsaan-Loy,Maahi Ve,102697
2023-07-25 11:33,Vishal-Shekhar,Firecracker,74813
2023-07-25 11:33,Himesh Reshammiya,Hookah Bar,955
2023-07-25 11:37,Sonu Nigam,Dil Dooba,197470
2023-07-25 11:39,Yo Yo Honey Singh,"Dil Chori (From ""Sonu Ke Titu Ki Sweety"")",105871
2023-07-25 11:39,Shankar-Ehsaan-Loy,Tere Naina,1048
2023-07-25 11:39,Shankar-Ehsaan-Loy,Tere Naina,602
2023-07-25 11:39,Anand Raj Anand,Ucha Lamba Kad,284
2023-07-25 11:39,A.R. Rahman,Enna Sona,992
2023-07-25 11:39,A.R. Rahman,Param Sundari,23
2023-07-25 11:39,Shankar Mahadevan,Uff Teri Adaa,134
2023-07-25 11:39,Salim–Sulaiman,Haule Haule,23
2023-07-25 11:39,Vishal-Shekhar,Nashe Si Chadh Gayi,615
2023-07-25 11:39,Vishal-Shekhar,Nashe Si Chadh Gayi,737
2023-07-25 11:39,Vishal-Shekhar,"Ghungroo (From ""War"")",348
2023-07-25 11:39,Lucky Ali,Ek Pal Ka Jeena,579
2023-07-25 11:39,A.R. Rahman,Raanjhanaa,351
2023-07-25 11:39,Sonu Nigam,Tumse Milke Dil Ka,723
2023-07-25 11:39,Vishal-Shekhar,Desi Girl,445
2023-07-25 11:39,Yashita Sharma,Gallan Goodiyaan,741
2023-07-25 11:39,Neha Kakkar,"O Saki Saki (From ""Batla House"")",1010
2023-07-25 11:39,Sukhwinder Singh,Taal Se Taal - Western Version,369
2023-07-25 11:39,Sukhwinder Singh,Taal Se Taal - Western Version,23
2023-07-25 11:39,Shankar-Ehsaan-Loy,Bol Na Halke Halke,877
2023-07-25 11:39,Sonu Nigam,Main Agar Kahoon,941
2023-07-25 11:39,Alka Yagnik,"Agar Tum Saath Ho (From ""Tamasha"")",0
2023-07-25 11:43,Shankar-Ehsaan-Loy,It's the Time to Disco,267723
2023-07-25 11:48,Daler Mehndi,Bolo Ta Ra Ra,313026
2023-07-25 11:54,Alka Yagnik,Taal Se Taal,375050
2023-07-25 11:54,Tanishk Bagchi,"Tip Tip (From ""Sooryavanshi"")",5995
2023-07-25 11:55,Vishal-Shekhar,Jhoome Jo Pathaan,1243
2023-07-25 11:55,Sukhwinder Singh,"Chaiyya Chaiyya (From ""Dil Se"")",6866
2023-07-25 11:55,A.R. Rahman,Jashn-E-Bahaaraa,1409
2023-07-25 11:55,Shankar Mahadevan,Shiv Tandav Stotram,1736
2023-07-25 11:55,Anand Raj Anand,Kiya Kiya,1219
2023-07-25 11:55,Shankar-Ehsaan-Loy,Kal Ho Naa Ho,1070
2023-07-25 11:59,Shankar-Ehsaan-Loy,Kajra Re,697
2023-07-25 11:59,Shankar-Ehsaan-Loy,Kajra Re,965
2023-07-25 11:59,Daler Mehndi,Aasman Ko Chukar,1260
2023-07-25 11:59,Sachet Tandon,"Psycho Saiyaan (From ""Saaho"")",1188
2023-07-25 11:59,Vishal-Shekhar,"Besharam Rang (From ""Pathaan"")",1230
2023-07-25 11:59,A.R. Rahman,Mitwa,972
2023-07-25 11:59,Shankar Mahadevan,Shiv Tandav Stotram,8837
2023-07-25 11:59,Anand Raj Anand,Kiya Kiya,277114
2023-07-25 11:59,Sukhwinder Singh,Ramta Jogi,2583
2023-07-25 12:15,Sukhwinder Singh,Ramta Jogi,352120
2023-07-25 17:29,LMFAO,Party Rock Anthem,5346
2023-07-25 17:29,Laddi Chahal,Rubicon Drill,18051
2023-07-25 17:29,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),5988
2023-07-25 17:29,Justin Timberlake,SexyBack (feat. Timbaland),98
2023-07-25 17:29,Justin Timberlake,SexyBack (feat. Timbaland),23
2023-07-25 17:32,Willy William,Ego - Radio Edit,207213
2023-07-25 17:36,Pitbull,Give Me Everything (feat. Nayer),252306
2023-07-25 17:41,will.i.am,#thatPOWER,279506
2023-07-25 17:44,The Weeknd,Can't Feel My Face,213520
2023-07-25 17:48,Katy Perry,Dark Horse,215672
2023-07-25 17:51,Pitbull,International Love (feat. Chris Brown),227280
2023-07-25 17:55,Rihanna,S&M,243600
2023-07-25 17:59,Yo Yo Honey Singh,Love Dose,224444
2023-07-25 18:00,Zack Knight,Nakhre,108058
2023-07-25 18:03,Heuss L'enfoiré,Moulaga,179868
2023-07-25 18:06,Diljit Dosanjh,Lak 28 Kudi Da,211520
2023-07-25 18:07,Sean Kingston,Eenie Meenie,936
2023-07-25 18:07,The Wanted,Chasing The Sun,3234
2023-07-25 18:07,Maroon 5,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",1120
2023-07-25 18:07,Sia,Cheap Thrills (feat. Sean Paul),2456
2023-07-25 18:07,Flo Rida,Club Can't Handle Me (feat. David Guetta),2166
2023-07-25 18:07,Rihanna,What's My Name?,15152
2023-07-25 18:11,Pitbull,Rain Over Me (feat. Marc Anthony),231573
2023-07-25 18:14,Pitbull,Feel This Moment (feat. Christina Aguilera),8144
2023-07-25 18:14,Vegedream,Elle est bonne sa mère,196094
2023-07-25 18:16,One Direction,What Makes You Beautiful,2345
2023-07-25 18:16,Kendji Girac,Andalouse,106920
2023-07-25 18:17,Kendji Girac,Andalouse,73626
2023-07-25 18:18,Pitbull,Hey Baby (Drop It to the Floor) (feat. T-Pain),310
2023-07-25 18:18,One Direction,What Makes You Beautiful,62332
2023-07-25 18:18,Fergie,L.A.LOVE (la la) (feat. YG),1628
2023-07-25 18:20,Fergie,L.A.LOVE (la la) (feat. YG),137700
2023-07-25 18:24,Flo Rida,Whistle,9356
2023-07-25 18:24,Pitbull,Hey Baby (Drop It to the Floor) (feat. T-Pain),234453
2023-07-26 10:23,Kanye West,Flashing Lights,237506
2023-07-26 10:27,Kanye West,Can't Tell Me Nothing,271600
2023-07-26 10:31,The Weeknd,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),215466
2023-07-26 10:33,Bhalwaan,Sift,118762
2023-07-26 10:35,blink-182,First Date,171533
2023-07-26 10:46,Kanye West,Can't Tell Me Nothing,0
2023-07-26 10:46,Bhalwaan,Sift,0
2023-07-26 10:46,Wiz Khalifa,Black and Yellow,120370
2023-07-26 10:46,blink-182,First Date,81
2023-07-26 10:46,The Weeknd,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),0
2023-07-26 10:56,Kanye West,Flashing Lights,2120
2023-07-28 04:50,Kanye West,Flashing Lights,235752
2023-07-28 04:52,Kanye West,Can't Tell Me Nothing,130635
2023-07-28 04:52,Volker Bertelmann,Remains,8543
2023-07-28 04:52,Vicky,Top Notch Gabru,806
2023-07-28 04:52,Kaifi Khalil,Kana Yaari,909
2023-07-28 04:55,Kaifi Khalil,Kana Yaari,174967
2023-07-28 04:56,Vicky,Top Notch Gabru,67369
2023-07-28 04:56,Cobra Starship,You Make Me Feel... (feat. Sabi),18889
2023-07-28 04:57,Taio Cruz,Dynamite,68789
2023-07-28 04:58,David Guetta,Titanium (feat. Sia),49568
2023-07-28 05:02,JAY-Z,Ni**as In Paris,217733
2023-07-28 05:02,Sukhbir,Dowain Jaaniya,7454
2023-07-28 05:02,Jassa Dhillon,SPAIN,9890
2023-07-28 11:07,Travis Scott,PARASAIL (feat. Yung Lean & Dave Chappelle),10447
2023-07-28 11:08,KAROL G,S91,2942
2023-07-28 11:08,KAROL G,S91,0
2023-07-28 11:08,Farruko,Pepas,4144
2023-07-28 11:09,Don Omar,Good Girl,0
2023-07-28 11:09,Shakira,Chantaje (feat. Maluma),9300
2023-07-28 11:09,Bad Bunny,Tití Me Preguntó,3175
2023-07-28 11:09,Bad Bunny,Tití Me Preguntó,0
2023-07-28 11:09,Yandel,Rómpela,1669
2023-07-28 11:09,Yandel,Rómpela,0
2023-07-28 11:09,Kaleb Di Masi,Hace Calor - Remix,0
2023-07-28 11:09,Farruko,Pepas,0
2023-07-28 11:09,J Balvin,Mi Gente,10325
2023-07-28 11:09,J Balvin,Mi Gente,0
2023-07-28 11:09,DJ Snake,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",0
2023-07-28 11:09,DJ Snake,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",11649
2023-07-28 11:11,Travis Scott,HYAENA,222085
2023-07-28 11:11,Travis Scott,THANK GOD,5093
2023-07-28 11:12,Travis Scott,FE!N (feat. Playboi Carti),2705
2023-07-28 11:12,Travis Scott,MODERN JAM (feat. Teezo Touchdown),3758
2023-07-28 11:12,Travis Scott,GOD'S COUNTRY,4754
2023-07-28 11:12,Travis Scott,SIRENS,8580
2023-07-28 11:12,Travis Scott,MELTDOWN (feat. Drake),5173
2023-07-28 11:12,Travis Scott,HYAENA,37317
2023-07-28 11:12,Travis Scott,THANK GOD,893
2023-07-28 11:12,Travis Scott,MY EYES,3526
2023-07-28 11:13,Travis Scott,DELRESTO (ECHOES) (feat. Beyoncé),13721
2023-07-28 11:13,Travis Scott,PARASAIL (feat. Yung Lean & Dave Chappelle),8396
2023-07-28 11:13,Travis Scott,I KNOW ?,3268
2023-07-28 11:13,Travis Scott,LOOOVE (feat. Kid Cudi),4186
2023-07-28 11:13,Travis Scott,SKITZO (feat. Young Thug),4215
2023-07-28 11:13,Travis Scott,LOST FOREVER (feat. Westside Gunn),4360
2023-07-28 11:13,Travis Scott,TOPIA TWINS (feat. Rob49 & 21 Savage),3442
2023-07-28 11:13,Travis Scott,CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee),4181
2023-07-28 11:14,Travis Scott,K-POP (feat. Bad Bunny & The Weeknd),5822
2023-07-28 11:14,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga),0
2023-07-28 11:14,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga),4574
2023-07-28 11:14,Farruko,Nazareno,0
2023-07-28 11:14,Farruko,Nazareno,12171
2023-07-28 11:14,KAROL G,S91,0
2023-07-28 11:14,KAROL G,S91,12951
2023-07-28 11:14,Daddy Yankee,PROBLEMA,0
2023-07-28 11:14,J Balvin,Toretto,13158
2023-07-28 11:14,J Balvin,Toretto,0
2023-07-28 11:14,Travis Scott,TELEKINESIS (feat. SZA & Future),2829
2023-07-28 11:14,Yandel,Yankee 150,0
2023-07-28 11:15,Coolio,Gangsta's Paradise,0
2023-07-28 11:15,Coolio,Gangsta's Paradise,3607
2023-07-28 11:15,Benzz,Je M'appelle,11746
2023-07-28 11:15,Guè,Cookies N' Cream (feat. ANNA & Sfera Ebbasta),14851
2023-07-28 11:15,Guè,Cookies N' Cream (feat. ANNA & Sfera Ebbasta),0
2023-07-28 11:15,Pop Smoke,Dior,0
2023-07-28 11:15,Pop Smoke,Dior,3276
2023-07-28 11:15,Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),0
2023-07-28 11:15,Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),3923
2023-07-28 11:15,Nicki Minaj,High School,0
2023-07-28 11:15,Nicki Minaj,High School,2786
2023-07-28 11:15,Rae Sremmurd,This Could Be Us,1972
2023-07-28 11:15,Rae Sremmurd,This Could Be Us,0
2023-07-28 11:15,Drake,Way 2 Sexy (with Future & Young Thug),0
2023-07-28 11:15,Drake,Way 2 Sexy (with Future & Young Thug),11178
2023-07-28 11:16,Benzz,Je M'appelle,0
2023-07-28 11:16,Travis Scott,HIGHEST IN THE ROOM,6745
2023-07-28 11:16,Travis Scott,HIGHEST IN THE ROOM,0
2023-07-28 11:16,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga),0
2023-07-28 11:16,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga),579
2023-07-28 11:16,Farruko,Nazareno,0
2023-07-28 11:16,Kendrick Lamar,Swimming Pools (Drank),988
2023-07-28 11:16,Kendrick Lamar,Swimming Pools (Drank),0
2023-07-28 11:16,Daddy Yankee,PROBLEMA,204
2023-07-28 11:16,Daddy Yankee,PROBLEMA,6966
2023-07-28 11:16,Daddy Yankee,PROBLEMA,0
2023-07-28 11:16,Alonzo,TOUT VA BIEN (feat. Ninho & Naps),0
2023-07-28 11:16,Alonzo,TOUT VA BIEN (feat. Ninho & Naps),1461
2023-07-28 11:16,Alex Sensation,After Party,0
2023-07-28 11:16,Alex Sensation,After Party,10674
2023-07-28 11:16,Nicky Jam,Muévelo,11174
2023-07-28 11:16,Nicky Jam,Muévelo,0
2023-07-28 11:16,Soolking,Balader,2164
2023-07-28 11:16,Soolking,Balader,0
2023-07-28 11:16,Don Toliver,Private Landing (feat. Justin Bieber & Future),7281
2023-07-28 11:16,Don Toliver,Private Landing (feat. Justin Bieber & Future),0
2023-07-28 11:16,Lil Baby,Man of my Word,0
2023-07-28 11:16,Lil Baby,Man of my Word,1265
2023-07-28 11:16,Yandel,Yankee 150,9169
2023-07-28 11:16,Yandel,Yankee 150,0
2023-07-28 11:16,50 Cent,P.I.M.P. - Snoop Dogg Remix,0
2023-07-28 11:17,ROSALÍA,DESPECHÁ,0
2023-07-28 11:17,ROSALÍA,DESPECHÁ,11288
2023-07-28 11:17,Lele Pons,Se Te Nota (with Guaynaa),1053
2023-07-28 11:17,Lele Pons,Se Te Nota (with Guaynaa),21601
2023-07-28 11:17,Lele Pons,Se Te Nota (with Guaynaa),0
2023-07-28 11:17,Chris Jedi,La Llevo Al Cielo (Ft. Ñengo Flow),5640
2023-07-28 11:17,Chris Jedi,La Llevo Al Cielo (Ft. Ñengo Flow),0
2023-07-28 11:17,Cosculluela,Prrrum,0
2023-07-28 11:17,Cosculluela,Prrrum,4269
2023-07-28 11:17,Feid,CLASSY 101,2770
2023-07-28 11:17,Feid,CLASSY 101,542
2023-07-28 11:17,Feid,CLASSY 101,0
2023-07-28 11:17,Nicky Jam,Muévelo,0
2023-07-28 11:17,BrunOG,Nuestra Canción,2907
2023-07-28 11:17,BrunOG,Nuestra Canción,0
2023-07-28 11:17,Bad Bunny,Tarot,0
2023-07-28 11:17,Bad Bunny,Tarot,3960
2023-07-28 11:18,DENNIS,Tá OK,29753
2023-07-28 11:18,DENNIS,Tá OK,714
2023-07-28 11:18,Dj LK da Escócia,Tubarão Te Amo,28421
2023-07-28 11:18,Dj LK da Escócia,Tubarão Te Amo,0
2023-07-28 11:19,Kaio Viana,Formosa,8000
2023-07-28 11:19,DJ DUARTE,PARA COM A MÃO NO CHÃO vs TU JOGA PRA TRÁS ENCOSTA ENCOSTA,0
2023-07-28 11:19,DJ DUARTE,PARA COM A MÃO NO CHÃO vs TU JOGA PRA TRÁS ENCOSTA ENCOSTA,17608
2023-07-28 11:19,DENNIS,Tá OK,0
2023-07-28 11:19,DENNIS,Tá OK,364
2023-07-28 11:19,DENNIS,Tá OK,342
2023-07-28 11:19,TRASHXRL,Sequência da Dz7,2660
2023-07-28 11:19,TRASHXRL,Sequência da Dz7,0
2023-07-28 11:19,Dj LK da Escócia,Tubarão Te Amo,5871
2023-07-28 11:19,Dj LK da Escócia,Tubarão Te Amo,0
2023-07-28 11:19,Slowboy,Brazilian Phonk Mano,9008
2023-07-28 11:19,Slowboy,Brazilian Phonk Mano,0
2023-07-28 11:19,Mc Delux,EU BEM QUE TE AVISEI - TU EMPINOU ELE PEI,381
2023-07-28 11:19,Mc Delux,EU BEM QUE TE AVISEI - TU EMPINOU ELE PEI,10549
2023-07-28 11:19,Mc Delux,EU BEM QUE TE AVISEI - TU EMPINOU ELE PEI,0
2023-07-28 11:20,Kaio Viana,Formosa,0
2023-07-28 11:20,Mc Livinho,Novidade na Área,8040
2023-07-28 11:20,MC Kevinho,Olha A Explosão,0
2023-07-28 11:20,MC Kevinho,Olha A Explosão,22341
2023-07-28 11:20,DJ GUDOG,BEAT MÁGICO QUE MEXE COM A SUA MENTE,17418
2023-07-28 11:20,DJ GUDOG,BEAT MÁGICO QUE MEXE COM A SUA MENTE,0
2023-07-28 11:20,L7NNON,Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho),0
2023-07-28 11:20,L7NNON,Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho),10620
2023-07-28 11:21,MC Guh SR,Ela Voltou de Perna Bamba,18319
2023-07-28 11:21,MC Guh SR,Ela Voltou de Perna Bamba,0
2023-07-28 11:21,Mc Livinho,Novidade na Área,0
2023-07-28 11:21,Anitta,NO CHÃO NOVINHA,8477
2023-07-28 11:21,Anitta,NO CHÃO NOVINHA,0
2023-07-28 11:21,DJ AK BR,Melodia Alucinógena,4980
2023-07-28 11:21,DJ AK BR,Melodia Alucinógena,0
2023-07-28 11:21,No Komment,Right Now,3426
2023-07-28 11:21,Daft Punk,Get Lucky (feat. Pharrell Williams and Nile Rodgers),16238
2023-07-28 11:21,Daft Punk,Get Lucky (feat. Pharrell Williams and Nile Rodgers),0
2023-07-28 11:21,DJ Jonatas Felipe,Mega do Akon,7072
2023-07-28 11:21,DJ Jonatas Felipe,Mega do Akon,0
2023-07-28 11:21,Skepta,Too Many Man,0
2023-07-28 11:21,Skepta,Too Many Man,3049
2023-07-28 11:22,Junior Jack,Stupidisco (Jolyon Petch Remix),0
2023-07-28 11:22,Junior Jack,Stupidisco (Jolyon Petch Remix),4548
2023-07-28 11:22,Michael Gray,The Weekend - Radio Edit,0
2023-07-28 11:22,Michael Gray,The Weekend - Radio Edit,5369
2023-07-28 11:22,Bruno Mars,24K Magic,0
2023-07-28 11:22,Bruno Mars,24K Magic,9506
2023-07-28 11:22,Igor Kmeto,Ona Má šýl (feat. Anita Soul & Rytmus),1879
2023-07-28 11:22,LF SYSTEM,Afraid To Feel,2228
2023-07-28 11:22,LF SYSTEM,Afraid To Feel,0
2023-07-28 11:22,"Earth, Wind & Fire",Let's Groove,0
2023-07-28 11:22,"Earth, Wind & Fire",Let's Groove,3749
2023-07-28 11:22,MC's Zaac,Bumbum granada,0
2023-07-28 11:22,MC's Zaac,Bumbum granada,10837
2023-07-28 11:22,No Komment,Right Now,0
2023-07-28 11:22,Fish Go Deep,The Cure & The Cause - Radio Edit,0
2023-07-28 11:22,Fish Go Deep,The Cure & The Cause - Radio Edit,8159
2023-07-28 11:22,Dj Guuga,Fez assim Fiu Fiu,0
2023-07-28 11:22,Dj Guuga,Fez assim Fiu Fiu,8811
2023-07-28 11:22,DJ Snake,Westside Story,1432
2023-07-28 11:22,DJ Snake,Westside Story,0
2023-07-28 11:23,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),378
2023-07-28 11:23,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),6508
2023-07-28 11:23,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),0
2023-07-28 11:23,Carly Rae Jepsen,Call Me Maybe,0
2023-07-28 11:23,Carly Rae Jepsen,Call Me Maybe,8944
2023-07-28 11:23,Igor Kmeto,Ona Má šýl (feat. Anita Soul & Rytmus),0
2023-07-28 11:23,Becky Hill,My Heart Goes (La Di Da) (feat. Topic),3514
2023-07-28 11:23,Yuri Gabe,Aquecendo Com Yuri Gabe,8451
2023-07-28 11:23,Yuri Gabe,Aquecendo Com Yuri Gabe,0
2023-07-28 11:23,Pitbull,Time of Our Lives,3549
2023-07-28 11:23,Pitbull,Time of Our Lives,0
2023-07-28 11:23,Jax Jones,Where Did You Go? (feat. MNEK),3332
2023-07-28 11:23,Jason Derulo,Acapulco,0
2023-07-28 11:23,Jason Derulo,Acapulco,5368
2023-07-28 11:23,TWOPILOTS,If You Had My Love (Kav Verhouzer Remix),2145
2023-07-28 11:23,TWOPILOTS,If You Had My Love (Kav Verhouzer Remix),0
2023-07-28 11:23,Lara Silva,Só Vamo,6754
2023-07-28 11:23,Lara Silva,Só Vamo,0
2023-07-28 11:23,Lil Nas X,THATS WHAT I WANT,0
2023-07-28 11:23,Lil Nas X,THATS WHAT I WANT,5392
2023-07-28 11:23,David Guetta,Crazy What Love Can Do,0
2023-07-28 11:23,David Guetta,Crazy What Love Can Do,1152
2023-07-28 11:24,Pheelz,Finesse,0
2023-07-28 11:24,Pheelz,Finesse,1420
2023-07-28 11:24,Libianca,People,939
2023-07-28 11:24,Libianca,People,0
2023-07-28 11:24,Becky Hill,My Heart Goes (La Di Da) (feat. Topic),0
2023-07-28 11:24,Jax Jones,Where Did You Go? (feat. MNEK),0
2023-07-28 11:24,Kesha,Die Young,2576
2023-07-28 11:24,Kesha,Die Young,0
2023-07-28 11:24,Victony,"Soweto (with Don Toliver, Rema & Tempoe)",1682
2023-07-28 11:24,Victony,"Soweto (with Don Toliver, Rema & Tempoe)",0
2023-07-28 11:24,Kouz1,Love,1101
2023-07-28 11:24,Robinson,Ayo Girl (Fayahh Beat) [feat. Rema],3030
2023-07-28 11:24,Robinson,Ayo Girl (Fayahh Beat) [feat. Rema],0
2023-07-28 11:24,Marshmello,Numb,0
2023-07-28 11:24,Marshmello,Numb,1629
2023-07-28 11:24,Davido,UNAVAILABLE (feat. Musa Keys),0
2023-07-28 11:24,Davido,UNAVAILABLE (feat. Musa Keys),3868
2023-07-28 11:24,Nicki Minaj,Starships,0
2023-07-28 11:24,Nicki Minaj,Starships,1141
2023-07-28 11:24,Ayra Starr,Rush,2581
2023-07-28 11:24,Ayra Starr,Rush,0
2023-07-28 11:24,Midas the Jagaban,Party With A Jagaban,0
2023-07-28 11:24,Midas the Jagaban,Party With A Jagaban,1846
2023-07-28 11:24,Shouse,Never Let You Go,0
2023-07-28 11:24,Shouse,Never Let You Go,4492
2023-07-28 11:24,Rema,Charm,4039
2023-07-28 11:24,Rema,Charm,0
2023-07-28 11:24,Black Eyed Peas,Let's Get It Started - Spike Mix,0
2023-07-28 11:24,Black Eyed Peas,Let's Get It Started - Spike Mix,7189
2023-07-28 11:24,S1mba,Rover (feat. DTG),0
2023-07-28 11:24,S1mba,Rover (feat. DTG),1490
2023-07-28 11:24,Oxlade,KU LO SA (with Camila Cabello),0
2023-07-28 11:24,Oxlade,KU LO SA (with Camila Cabello),4668
2023-07-28 11:24,Ice Prince,KOLO (feat. Oxlade),0
2023-07-28 11:24,Ice Prince,KOLO (feat. Oxlade),4592
2023-07-28 11:24,benny blanco,Bad Decisions (with BTS & Snoop Dogg),0
2023-07-28 11:24,benny blanco,Bad Decisions (with BTS & Snoop Dogg),2528
2023-07-28 11:24,Burna Boy,Last Last,0
2023-07-28 11:24,Burna Boy,Last Last,1914
2023-07-28 11:25,J SOUL BROTHERS III,R.Y.U.S.E.I.,1052
2023-07-28 11:25,J SOUL BROTHERS III,R.Y.U.S.E.I.,0
2023-07-28 11:25,Varun Jain,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",11920
2023-07-28 11:25,Jacquees,Be With You (feat. Tory Lanez),820
2023-07-28 11:25,Jacquees,Be With You (feat. Tory Lanez),0
2023-07-28 11:25,J SOUL BROTHERS III,Rat-tat-tat,0
2023-07-28 11:25,J SOUL BROTHERS III,Rat-tat-tat,249
2023-07-28 11:25,NAALAYAK,Noorie,622
2023-07-28 11:25,NAALAYAK,Noorie,0
2023-07-28 11:25,Anfa Rose,FADE2BLACK,0
2023-07-28 11:25,Harley,Supalife 4,15472
2023-07-28 11:25,Harley,Supalife 4,0
2023-07-28 11:25,Kouz1,Love,0
2023-07-28 11:25,The FaNaTiX,"Vroom - The FaNaTiX, Idris Elba, Lil Tjay, Davido, Koffee, Moelogo| PS5, PS4 - from GRAN TURISMO 7",0
2023-07-28 11:25,The FaNaTiX,"Vroom - The FaNaTiX, Idris Elba, Lil Tjay, Davido, Koffee, Moelogo| PS5, PS4 - from GRAN TURISMO 7",2811
